ssid,disab,index
14548003,90,1
14548119,90,1
14548143,90,1
14548283,90,1
14548631,90,1
14548682,90,1
14549174,90,1
14549794,90,1
14550059,90,1
14552221,90,1
14552345,90,1
14552469,90,1
14552523,90,1
14552639,90,1
14552809,90,1
14553066,90,1
14553295,90,1
14553570,90,1
14553635,90,1
14554062,90,1
14554747,90,1
14554844,90,1
14555069,90,1
14555573,90,1
14556316,90,1
14557193,90,1
14557533,90,1
14557649,90,1
14557673,90,1
14557800,90,1
14557991,90,1
14558025,90,1
14558076,90,1
14558084,90,1
14558092,90,1
14558351,90,1
14558548,90,1
14558734,90,1
14559021,90,1
14559218,90,1
14559463,90,1
14559498,90,1
14559676,90,1
14560240,90,1
14560380,90,1
14560682,90,1
14560801,90,1
14561328,90,1
14561514,90,1
14561875,90,1
14562421,90,1
14562588,90,1
14562960,90,1
14563126,90,1
14563959,90,1
14564009,90,1
14565765,90,1
14565862,90,1
14565994,90,1
14566451,90,1
14566745,90,1
14567210,90,1
14567849,90,1
14568225,90,1
14569272,90,1
14569930,90,1
14571404,90,1
14571579,90,1
14572044,90,1
14572265,90,1
14572451,90,1
14572516,90,1
14572710,90,1
14573008,90,1
14573695,90,1
14573784,90,1
14574233,90,1
14574470,90,1
14574500,90,1
14574640,90,1
14574810,90,1
14575000,90,1
14575558,90,1
14575604,90,1
14576171,90,1
14576198,90,1
14576309,90,1
14577097,90,1
14577917,90,1
14577933,90,1
14578239,90,1
14578379,90,1
14578417,90,1
14578522,90,1
14578840,90,1
14579235,90,1
14579928,90,1
14580292,90,1
14580845,90,1
14580896,90,1
14581256,90,1
14581574,90,1
14583275,90,1
14585006,90,1
14585626,90,1
14585960,90,1
14587270,90,1
14588412,90,1
14588501,90,1
14588595,90,1
14589141,90,1
14589184,90,1
14590336,90,1
14591936,90,1
14593122,90,1
14593505,90,1
14593629,90,1
14594072,90,1
14594242,90,1
14594307,90,1
14594366,90,1
14595117,90,1
14596172,90,1
14596296,90,1
14597330,90,1
14598795,90,1
14599007,90,1
14600129,90,1
14600676,90,1
14601575,90,1
14601583,90,1
14601699,90,1
14601893,90,1
14602377,90,1
14604426,90,1
14606062,90,1
14606828,90,1
14607093,90,1
14607379,90,1
14607751,90,1
14608839,90,1
14608987,90,1
14609754,90,1
14610477,90,1
14611627,90,1
14611643,90,1
14611775,90,1
14611783,90,1
14611953,90,1
14612054,90,1
14612100,90,1
14612216,90,1
14612275,90,1
14612321,90,1
14612577,90,1
14612860,90,1
14613220,90,1
14613298,90,1
14613387,90,1
14613433,90,1
14613522,90,1
14613743,90,1
14614081,90,1
14614162,90,1
14614456,90,1
14615290,90,1
14615428,90,1
14615452,90,1
14616734,90,1
14617129,90,1
14617293,90,1
14617773,90,1
14617862,90,1
14618672,90,1
14618788,90,1
14619016,90,1
14619032,90,1
14619075,90,1
14619148,90,1
14619334,90,1
14619407,90,1
14619423,90,1
14619431,90,1
14619539,90,1
14619652,90,1
14619717,90,1
14619873,90,1
14619938,90,1
14619970,90,1
14619989,90,1
14620049,90,1
14623099,90,1
14623234,90,1
14623420,90,1
14623927,90,1
14624141,90,1
14624206,90,1
14624656,90,1
14624788,90,1
14625431,90,1
14626152,90,1
14626179,90,1
14626268,90,1
14626950,90,1
14627809,90,1
14628023,90,1
14628066,90,1
14628430,90,1
14628864,90,1
14629356,90,1
14629372,90,1
14629461,90,1
14630176,90,1
14630311,90,1
14630346,90,1
14630885,90,1
14630982,90,1
14630990,90,1
14631008,90,1
14631156,90,1
14631504,90,1
14631946,90,1
14632004,90,1
14632128,90,1
14632829,90,1
14633256,90,1
14633736,90,1
14634139,90,1
14634651,90,1
14634708,90,1
14635607,90,1
14635941,90,1
14635968,90,1
14636468,90,1
14636476,90,1
14636581,90,1
14636808,90,1
14636816,90,1
14636859,90,1
14636948,90,1
14639866,90,1
14639882,90,1
14640309,90,1
14641224,90,1
14642174,90,1
14642352,90,1
14643308,90,1
14644614,90,1
14645335,90,1
14645718,90,1
14645947,90,1
14645971,90,1
14646072,90,1
14646234,90,1
14646803,90,1
14646838,90,1
14646919,90,1
14647141,90,1
14648660,90,1
14648784,90,1
14648822,90,1
14649896,90,1
14650320,90,1
14650614,90,1
14651017,90,1
14651270,90,1
14651637,90,1
14651653,90,1
14651696,90,1
14651750,90,1
14651807,90,1
14651890,90,1
14652293,90,1
14652323,90,1
14652994,90,1
14653834,90,1
14653974,90,1
14655020,90,1
14655233,90,1
14655411,90,1
14656272,90,1
14656620,90,1
14656825,90,1
14657147,90,1
14657244,90,1
14657341,90,1
14658062,90,1
14658070,90,1
14659697,90,1
14660350,90,1
14661144,90,1
14662272,90,1
14663007,90,1
14663457,90,1
14663473,90,1
14663570,90,1
14664534,90,1
14664674,90,1
14665174,90,1
14666030,90,1
14666081,90,1
14666936,90,1
14667363,90,1
14667576,90,1
14667657,90,1
14667819,90,1
14667886,90,1
14668688,90,1
14668815,90,1
14668823,90,1
14669056,90,1
14669633,90,1
14669811,90,1
14669862,90,1
14670070,90,1
14670348,90,1
14671042,90,1
14672383,90,1
14673142,90,1
14673169,90,1
14673177,90,1
14673185,90,1
14673584,90,1
14675404,90,1
14675544,90,1
14676079,90,1
14676141,90,1
14676265,90,1
14676478,90,1
14676990,90,1
14677016,90,1
14677156,90,1
14677202,90,1
14677563,90,1
14677822,90,1
14678357,90,1
14678853,90,1
14678993,90,1
14679132,90,1
14681714,90,1
14681846,90,1
14682826,90,1
14683466,90,1
14683792,90,1
14684292,90,1
14684942,90,1
14684969,90,1
14685655,90,1
14686481,90,1
14687755,90,1
14687828,90,1
14690276,90,1
14690861,90,1
14691272,90,1
14691280,90,1
14692449,90,1
14692929,90,1
14692961,90,1
14693356,90,1
14693585,90,1
14693801,90,1
14693844,90,1
14694050,90,1
14694166,90,1
14694921,90,1
14695081,90,1
14695103,90,1
14695812,90,1
14696800,90,1
14697718,90,1
14697858,90,1
14698013,90,1
14698188,90,1
14699214,90,1
14700204,90,1
14701375,90,1
14703181,90,1
14703262,90,1
14703475,90,1
14704617,90,1
14705168,90,1
14709058,90,1
14709120,90,1
14709147,90,1
14710900,90,1
14711990,90,1
14712253,90,1
14712350,90,1
14712644,90,1
14712989,90,1
14713446,90,1
14714698,90,1
14715155,90,1
14715236,90,1
14715430,90,1
14717476,90,1
14718340,90,1
14719525,90,1
14720469,90,1
14722348,90,1
14722828,90,1
14723247,90,1
14723352,90,1
14723360,90,1
14724197,90,1
14724553,90,1
14724561,90,1
14727846,90,1
14729474,90,1
14729636,90,1
14731002,90,1
14731665,90,1
14732432,90,1
14734192,90,1
14734524,90,1
14734915,90,1
14735091,90,1
14735199,90,1
14735911,90,1
14736101,90,1
14736233,90,1
14737701,90,1
14737779,90,1
14737787,90,1
14738562,90,1
14738651,90,1
14738740,90,1
14739577,90,1
14740265,90,1
14740850,90,1
14741229,90,1
14741636,90,1
14741946,90,1
14743108,90,1
14747839,90,1
14748665,90,1
14748827,90,1
14749971,90,1
14750317,90,1
14750724,90,1
14750856,90,1
14752379,90,1
14754150,90,1
14754622,90,1
14756048,90,1
14757486,90,1
14759837,90,1
14761122,90,1
14761300,90,1
14761319,90,1
14761718,90,1
14763060,90,1
14763109,90,1
14763605,90,1
14764156,90,1
14766612,90,1
14766663,90,1
14767058,90,1
14767139,90,1
14767589,90,1
14768542,90,1
14770784,90,1
14771411,90,1
14773422,90,1
14774879,90,1
14774887,90,1
14774968,90,1
14775964,90,1
14776642,90,1
14776685,90,1
14776995,90,1
14777959,90,1
14778475,90,1
14778599,90,1
14780011,90,1
14780119,90,1
14780569,90,1
14781484,90,1
14782545,90,1
14783088,90,1
14783371,90,1
14785455,90,1
14787857,90,1
14787970,90,1
14788039,90,1
14788268,90,1
14788357,90,1
14788446,90,1
14789167,90,1
14789183,90,1
14789353,90,1
14790890,90,1
14791412,90,1
14791609,90,1
14791684,90,1
14792303,90,1
14792710,90,1
14792842,90,1
14792966,90,1
14793067,90,1
14793741,90,1
14793792,90,1
14794209,90,1
14794667,90,1
14794748,90,1
14794772,90,1
14795604,90,1
14796252,90,1
14796864,90,1
14796902,90,1
14797135,90,1
14797232,90,1
14797879,90,1
14798212,90,1
14799405,90,1
14799537,90,1
14799693,90,1
14800446,90,1
14800705,90,1
14801213,90,1
14801396,90,1
14801434,90,1
14801620,90,1
14801698,90,1
14801744,90,1
14802473,90,1
14802635,90,1
14802929,90,1
14803585,90,1
14805022,90,1
14805073,90,1
14805618,90,1
14806908,90,1
14807211,90,1
14807882,90,1
14808218,90,1
14808927,90,1
14809044,90,1
14809591,90,1
14809621,90,1
14810212,90,1
14810298,90,1
14810611,90,1
14811081,90,1
14811154,90,1
14811405,90,1
14811421,90,1
14811448,90,1
14811626,90,1
14811707,90,1
14811812,90,1
14811820,90,1
14812061,90,1
14812231,90,1
14812339,90,1
14812568,90,1
14812703,90,1
14813211,90,1
14813394,90,1
14813807,90,1
14813904,90,1
14813971,90,1
14814161,90,1
14814307,90,1
14814730,90,1
14814749,90,1
14815540,90,1
14815990,90,1
14816008,90,1
14816237,90,1
14818159,90,1
14819430,90,1
14819708,90,1
14819864,90,1
14820196,90,1
14820684,90,1
14820889,90,1
14820994,90,1
14821249,90,1
14821656,90,1
14821702,90,1
14822520,90,1
14823381,90,1
14824051,90,1
14824337,90,1
14824612,90,1
14825147,90,1
14825155,90,1
14825236,90,1
14825473,90,1
14825791,90,1
14826593,90,1
14826844,90,1
14827212,90,1
14827352,90,1
14827719,90,1
14828316,90,1
14828375,90,1
14828553,90,1
14828774,90,1
14829096,90,1
14829517,90,1
14829657,90,1
14830094,90,1
14830566,90,1
14830876,90,1
14830876,90,2
14831236,90,1
14831376,90,1
14831708,90,1
14831937,90,1
14832046,90,1
14832674,90,1
14833115,90,1
14833204,90,1
14833530,90,1
14833573,90,1
14833794,90,1
14834456,90,1
14834847,90,1
14834901,90,1
14835568,90,1
14835770,90,1
14836270,90,1
14836769,90,1
14836882,90,1
14836998,90,1
14837064,90,1
14837285,90,1
14837633,90,1
14837722,90,1
14838125,90,1
14838222,90,1
14838281,90,1
14838869,90,1
14839229,90,1
14839377,90,1
14839490,90,1
14841150,90,1
14841231,90,1
14841371,90,1
14841460,90,1
14841622,90,1
14841738,90,1
14842793,90,1
14843471,90,1
14843498,90,1
14843617,90,1
14843730,90,1
14844036,90,1
14844656,90,1
14844796,90,1
14844834,90,1
14845091,90,1
14845148,90,1
14845172,90,1
14845199,90,1
14845520,90,1
14845717,90,1
14845873,90,1
14845946,90,1
14846225,90,1
14846349,90,1
14846497,90,1
14847701,90,1
14848457,90,1
14849488,90,1
14849755,90,1
14849887,90,1
14850419,90,1
14850532,90,1
14850702,90,1
14851172,90,1
14851628,90,1
14853078,90,1
14853191,90,1
14853779,90,1
14853825,90,1
14854244,90,1
14854252,90,1
14854295,90,1
14854309,90,1
14854406,90,1
14854597,90,1
14854678,90,1
14854732,90,1
14854902,90,1
14855240,90,1
14855364,90,1
14855518,90,1
14855925,90,1
14856069,90,1
14856077,90,1
14856913,90,1
14857421,90,1
14857448,90,1
14857863,90,1
14858304,90,1
14858320,90,1
14859009,90,1
14860031,90,1
14860090,90,1
14860139,90,1
14860740,90,1
14861135,90,1
14861542,90,1
14861801,90,1
14862263,90,1
14862816,90,1
14862999,90,1
14863464,90,1
14863758,90,1
14864177,90,1
14864630,90,1
14864800,90,1
14864991,90,1
14865092,90,1
14865122,90,1
14865254,90,1
14865440,90,1
14865475,90,1
14865645,90,1
14865653,90,1
14865769,90,1
14865815,90,1
14865882,90,1
14866048,90,1
14866544,90,1
14866579,90,1
14867699,90,1
14867737,90,1
14868229,90,1
14868296,90,1
14868334,90,1
14868687,90,1
14869233,90,1
14869292,90,1
14869373,90,1
14869748,90,1
14869810,90,1
14870002,90,1
14870266,90,1
14870363,90,1
14870665,90,1
14870681,90,1
14871076,90,1
14871203,90,1
14871572,90,1
14872145,90,1
14872277,90,1
14872285,90,1
14872609,90,1
14872668,90,1
14872935,90,1
14872951,90,1
14873028,90,1
14873133,90,1
14873214,90,1
14874024,90,1
14874091,90,1
14874180,90,1
14874342,90,1
14874415,90,1
14874466,90,1
14874563,90,1
14875144,90,1
14875594,90,1
14877120,90,1
14878003,90,1
14878275,90,1
14878968,90,1
14879808,90,1
14879913,90,1
14880067,90,1
14880148,90,1
14880504,90,1
14880881,90,1
14881292,90,1
14881551,90,1
14882310,90,1
14882639,90,1
14883015,90,1
14883260,90,1
14883406,90,1
14883937,90,1
14884828,90,1
14885093,90,1
14885751,90,1
14886103,90,1
14886308,90,1
14886359,90,1
14886480,90,1
14886596,90,1
14887142,90,1
14887681,90,1
14888025,90,1
14889145,90,1
14890569,90,1
14890607,90,1
14891425,90,1
14891670,90,1
14891743,90,1
14891824,90,1
14891859,90,1
14892537,90,1
14892804,90,1
14893630,90,1
14894068,90,1
14894513,90,1
14895099,90,1
14895900,90,1
14897032,90,1
14897318,90,1
14897865,90,1
14898411,90,1
14898586,90,1
14898810,90,1
14899159,90,1
14900025,90,1
14900920,90,1
14901463,90,1
14902583,90,1
14902664,90,1
14903385,90,1
14903423,90,1
14903873,90,1
14903903,90,1
14904306,90,1
14904837,90,1
14905248,90,1
14905736,90,1
14905841,90,1
14905973,90,1
14906473,90,1
14906678,90,1
14906902,90,1
14907151,90,1
14907666,90,1
14908263,90,1
14908565,90,1
14909073,90,1
14910403,90,1
14910616,90,1
14910640,90,1
14910667,90,1
14910705,90,1
14910713,90,1
14911035,90,1
14911760,90,1
14911817,90,1
14912864,90,1
14913461,90,1
14913488,90,1
14914190,90,1
14914360,90,1
14914387,90,1
14914565,90,1
14915065,90,1
14918412,90,1
14918803,90,1
14919117,90,1
14919222,90,1
14919362,90,1
14919915,90,1
14920581,90,1
14922037,90,1
14922053,90,1
14922215,90,1
14923025,90,1
14923459,90,1
14923475,90,1
14923548,90,1
14923807,90,1
14923866,90,1
14923874,90,1
14924145,90,1
14924633,90,1
14924749,90,1
14924854,90,1
14925400,90,1
14925508,90,1
14925958,90,1
14926377,90,1
14926385,90,1
14927233,90,1
14927950,90,1
14928523,90,1
14929147,90,1
14930323,90,1
14931117,90,1
14931176,90,1
14931400,90,1
14931494,90,1
14931664,90,1
14932024,90,1
14932172,90,1
14932768,90,1
14933101,90,1
14933829,90,1
14934698,90,1
14936577,90,1
14936615,90,1
14937212,90,1
14939436,90,1
14939770,90,1
14939959,90,1
14941236,90,1
14941368,90,1
14942674,90,1
14943565,90,1
14943646,90,1
14943654,90,1
14944383,90,1
14944650,90,1
14944871,90,1
14944928,90,1
14944952,90,1
14945053,90,1
14946580,90,1
14947358,90,1
14947471,90,1
14947501,90,1
14947528,90,1
14947889,90,1
14949180,90,1
14949660,90,1
14949768,90,1
14949806,90,1
14949814,90,1
14949865,90,1
14949946,90,1
14950227,90,1
14950308,90,1
14950316,90,1
14950324,90,1
14950375,90,1
14950502,90,1
14950774,90,1
14951126,90,1
14951169,90,1
14951509,90,1
14952440,90,1
14953153,90,1
14953269,90,1
14953447,90,1
14955342,90,1
14955350,90,1
14955547,90,1
14956144,90,1
14956217,90,1
14956667,90,1
14957493,90,1
14958171,90,1
14958236,90,1
14958414,90,1
14958686,90,1
14958767,90,1
14959488,90,1
14960974,90,1
14960982,90,1
14961059,90,1
14961202,90,1
14962063,90,1
14963922,90,1
14964465,90,1
14964554,90,1
14964716,90,1
14965194,90,1
14965267,90,1
14965348,90,1
14966573,90,1
14966727,90,1
14966867,90,1
14967111,90,1
14968258,90,1
14971518,90,1
14971550,90,1
14971801,90,1
14972654,90,1
14972921,90,1
14973111,90,1
14973405,90,1
14973618,90,1
14973766,90,1
14973790,90,1
14973855,90,1
14974037,90,1
14974258,90,1
14974428,90,1
14974894,90,1
14974991,90,1
14976358,90,1
14976994,90,1
14977699,90,1
14978768,90,1
14979233,90,1
14979306,90,1
14979837,90,1
14979977,90,1
14981254,90,1
14981580,90,1
14982269,90,1
14982897,90,1
14983192,90,1
14983362,90,1
14983648,90,1
14983710,90,1
14983893,90,1
14983974,90,1
14985837,90,1
14986876,90,1
14987112,90,1
14987457,90,1
14988437,90,1
14988836,90,1
14989123,90,1
14990776,90,1
14991063,90,1
14991128,90,1
14991292,90,1
14991551,90,1
14991748,90,1
14991950,90,1
14991985,90,1
14992043,90,1
14992124,90,1
14992442,90,1
14992612,90,1
14992736,90,1
14992884,90,1
14992914,90,1
14993074,90,1
14993090,90,1
14993457,90,1
14993597,90,1
14993805,90,1
14993937,90,1
14994089,90,1
14994291,90,1
14994380,90,1
14994526,90,1
14994674,90,1
14994690,90,1
14994801,90,1
14995948,90,1
14996472,90,1
14996561,90,1
14996626,90,1
14997312,90,1
14998629,90,1
14999005,90,1
14999188,90,1
14999242,90,1
14999897,90,1
15000818,90,1
15001202,90,1
15001210,90,1
15001245,90,1
15001512,90,1
15001628,90,1
15002993,90,1
15003973,90,1
15005941,90,1
15007111,90,1
15008681,90,1
15009270,90,1
15009793,90,1
15010023,90,1
15010279,90,1
15010384,90,1
15010635,90,1
15011313,90,1
15011526,90,1
15011739,90,1
15011933,90,1
15012301,90,1
15012697,90,1
15012867,90,1
15013324,90,1
15013839,90,1
15013952,90,1
15014258,90,1
15014290,90,1
15015467,90,1
15015505,90,1
15015548,90,1
15015718,90,1
15015963,90,1
15016048,90,1
15016153,90,1
15016196,90,1
15016331,90,1
15016552,90,1
15016609,90,1
15016897,90,1
15016927,90,1
15017230,90,1
15017443,90,1
15017672,90,1
15018334,90,1
15018423,90,1
15018679,90,1
15018946,90,1
15019098,90,1
15019268,90,1
15019543,90,1
15019616,90,1
15020738,90,1
15020940,90,1
15021416,90,1
15021467,90,1
15021653,90,1
15022528,90,1
15022765,90,1
15022900,90,1
15023729,90,1
15024083,90,1
15024156,90,1
15024660,90,1
15024768,90,1
15024822,90,1
15025128,90,1
15025160,90,1
15025667,90,1
15025705,90,1
15026000,90,1
15026396,90,1
15026493,90,1
15026884,90,1
15027414,90,1
15027805,90,1
15028003,90,1
15028089,90,1
15028593,90,1
15029840,90,1
15029875,90,1
15030199,90,1
15030865,90,1
15031675,90,1
15032191,90,1
15032264,90,1
15032647,90,1
15032787,90,1
15033341,90,1
15034089,90,1
15034259,90,1
15034267,90,1
15034364,90,1
15034704,90,1
15034739,90,1
15034976,90,1
15034984,90,1
15035182,90,1
15035468,90,1
15035573,90,1
15035840,90,1
15036332,90,1
15036626,90,1
15036839,90,1
15036901,90,1
15037096,90,1
15037541,90,1
15037894,90,1
15038262,90,1
15038904,90,1
15039226,90,1
15039250,90,1
15039560,90,1
15040194,90,1
15040534,90,1
15040976,90,1
15040992,90,1
15041050,90,1
15041115,90,1
15041492,90,1
15041646,90,1
15042014,90,1
15042359,90,1
15043738,90,1
15043754,90,1
15043835,90,1
15044246,90,1
15044424,90,1
15044777,90,1
15044831,90,1
15044858,90,1
15045021,90,1
15045048,90,1
15045722,90,1
15045773,90,1
15046044,90,1
15046184,90,1
15046648,90,1
15046850,90,1
15047040,90,1
15047067,90,1
15047172,90,1
15047539,90,1
15047555,90,1
15047717,90,1
15047857,90,1
15048322,90,1
15048497,90,1
15048500,90,1
15048543,90,1
15048632,90,1
15048683,90,1
15049574,90,1
15049760,90,1
15049779,90,1
15049795,90,1
15049817,90,1
15049884,90,1
15049930,90,1
15049949,90,1
15050416,90,1
15050866,90,1
15050971,90,1
15052001,90,1
15052079,90,1
15054381,90,1
15054462,90,1
15054802,90,1
15055515,90,1
15055655,90,1
15055973,90,1
15056104,90,1
15056708,90,1
15056740,90,1
15057089,90,1
15057259,90,1
15057348,90,1
15058298,90,1
15058581,90,1
15059251,90,1
15059421,90,1
15059626,90,1
15059839,90,1
15060020,90,1
15060322,90,1
15060403,90,1
15060616,90,1
15060667,90,1
15060764,90,1
15061086,90,1
15061426,90,1
15061477,90,1
15061531,90,1
15061930,90,1
15062163,90,1
15062872,90,1
15063232,90,1
15063844,90,1
15063895,90,1
15064166,90,1
15064557,90,1
15065448,90,1
15066614,90,1
15066975,90,1
15069206,90,1
15069419,90,1
15069591,90,1
15069664,90,1
15070182,90,1
15070832,90,1
15072266,90,1
15072274,90,1
15072541,90,1
15072843,90,1
15073025,90,1
15074196,90,1
15074382,90,1
15076016,90,1
15076172,90,1
15076261,90,1
15077373,90,1
15077586,90,1
15078086,90,1
15078167,90,1
15078329,90,1
15078590,90,1
15078701,90,1
15078825,90,1
15078833,90,1
15078914,90,1
15079090,90,1
15079295,90,1
15079430,90,1
15080137,90,1
15080242,90,1
15080676,90,1
15081249,90,1
15081281,90,1
15081974,90,1
15081982,90,1
15082792,90,1
15083098,90,1
15083136,90,1
15083187,90,1
15083586,90,1
15083640,90,1
15083861,90,1
15084310,90,1
15084418,90,1
15084663,90,1
15084728,90,1
15085112,90,1
15085198,90,1
15085554,90,1
15085627,90,1
15085872,90,1
15086445,90,1
15087891,90,1
15088197,90,1
15088502,90,1
15089649,90,1
15090744,90,1
15091228,90,1
15091767,90,1
15092143,90,1
15092313,90,1
15092844,90,1
15093239,90,1
15093255,90,1
15093425,90,1
15093875,90,1
15093972,90,1
15094308,90,1
15094693,90,1
15095266,90,1
15096483,90,1
15097226,90,1
15097617,90,1
15097978,90,1
15098206,90,1
15098354,90,1
15098834,90,1
15099636,90,1
15099903,90,1
15100553,90,1
15100936,90,1
15101185,90,1
15101576,90,1
15102130,90,1
15102246,90,1
15102270,90,1
15102432,90,1
15102459,90,1
15102688,90,1
15102874,90,1
15102920,90,1
15103021,90,1
15103919,90,1
15103978,90,1
15105784,90,1
15105830,90,1
15105873,90,1
15106063,90,1
15106675,90,1
15107256,90,1
15108171,90,1
15109429,90,1
15109550,90,1
15110184,90,1
15110338,90,1
15110427,90,1
15110648,90,1
15110710,90,1
15111075,90,1
15111717,90,1
15111784,90,1
15111954,90,1
15112136,90,1
15112470,90,1
15112721,90,1
15112985,90,1
15113027,90,1
15113167,90,1
15113302,90,1
15113558,90,1
15113612,90,1
15114007,90,1
15114260,90,1
15115143,90,1
15115259,90,1
15115291,90,1
15115615,90,1
15116441,90,1
15116549,90,1
15116565,90,1
15116719,90,1
15116735,90,1
15117030,90,1
15117553,90,1
15117723,90,1
15117790,90,1
15117960,90,1
15118797,90,1
15119181,90,1
15119823,90,1
15120244,90,1
15120368,90,1
15120376,90,1
15120414,90,1
15121771,90,1
15122050,90,1
15122344,90,1
15123448,90,1
15124487,90,1
15125394,90,1
15125572,90,1
15125661,90,1
15125734,90,1
15125793,90,1
15125971,90,1
15126234,90,1
15126609,90,1
15127109,90,1
15127141,90,1
15127176,90,1
15127192,90,1
15127621,90,1
15128067,90,1
15128237,90,1
15128709,90,1
15129144,90,1
15129225,90,1
15129500,90,1
15129640,90,1
15130800,90,1
15131319,90,1
15131416,90,1
15131882,90,1
15132455,90,1
15133583,90,1
15134156,90,1
15134318,90,1
15134385,90,1
15134504,90,1
15134555,90,1
15134814,90,1
15134849,90,1
15134903,90,1
15134938,90,1
15134989,90,1
15134997,90,1
15135098,90,1
15135470,90,1
15135667,90,1
15135799,90,1
15136043,90,1
15136531,90,1
15137155,90,1
15137260,90,1
15137643,90,1
15137708,90,1
15137929,90,1
15138623,90,1
15138828,90,1
15139247,90,1
15140202,90,1
15141292,90,1
15141713,90,1
15142337,90,1
15142620,90,1
15142795,90,1
15142957,90,1
15143244,90,1
15143554,90,1
15143872,90,1
15143910,90,1
15144801,90,1
15145239,90,1
15145603,90,1
15145654,90,1
15146685,90,1
15146820,90,1
15146863,90,1
15146871,90,1
15147231,90,1
15147673,90,1
15147746,90,1
15148467,90,1
15148734,90,1
15148823,90,1
15149293,90,1
15149625,90,1
15150291,90,1
15150852,90,1
15150887,90,1
15151263,90,1
15151298,90,1
15151743,90,1
15152898,90,1
15153045,90,1
15153053,90,1
15153436,90,1
15153509,90,1
15154386,90,1
15154858,90,1
15154866,90,1
15155382,90,1
15155773,90,1
15156389,90,1
15156621,90,1
15157539,90,1
15158748,90,1
15158888,90,1
15158969,90,1
15159612,90,1
15159833,90,1
15160181,90,1
15160351,90,1
15160440,90,1
15160726,90,1
15160807,90,1
15161749,90,1
15161773,90,1
15161811,90,1
15161889,90,1
15162036,90,1
15162095,90,1
15162877,90,1
15163067,90,1
15163512,90,1
15164020,90,1
15164179,90,1
15164292,90,1
15164454,90,1
15164799,90,1
15164853,90,1
15165566,90,1
15165604,90,1
15165981,90,1
15166066,90,1
15166252,90,1
15166368,90,1
15167062,90,1
15167305,90,1
15167615,90,1
15167747,90,1
15167755,90,1
15167798,90,1
15167852,90,1
15167941,90,1
15167968,90,1
15168263,90,1
15168565,90,1
15168603,90,1
15168883,90,1
15169294,90,1
15169847,90,1
15169928,90,1
15170748,90,1
15170918,90,1
15171930,90,1
15172104,90,1
15172708,90,1
15172805,90,1
15172902,90,1
15173054,90,1
15173194,90,1
15173216,90,1
15173356,90,1
15173720,90,1
15173798,90,1
15174220,90,1
15174352,90,1
15174891,90,1
15175200,90,1
15175308,90,1
15175650,90,1
15175898,90,1
15176509,90,1
15176827,90,1
15177491,90,1
15177610,90,1
15178099,90,1
15178617,90,1
15178668,90,1
15179141,90,1
15179656,90,1
15180131,90,1
15180212,90,1
15181294,90,1
15181464,90,1
15181618,90,1
15182762,90,1
15183254,90,1
15183955,90,1
15184048,90,1
15184501,90,1
15184846,90,1
15185052,90,1
15185192,90,1
15185818,90,1
15185915,90,1
15185990,90,1
15186474,90,1
15186563,90,1
15186601,90,1
15186717,90,1
15186989,90,1
15187217,90,1
15187276,90,1
15187497,90,1
15187551,90,1
15188051,90,1
15189023,90,1
15189449,90,1
15189554,90,1
15189627,90,1
15189651,90,1
15189686,90,1
15190161,90,1
15190226,90,1
15190269,90,1
15190374,90,1
15190528,90,1
15192113,90,1
15192156,90,1
15194205,90,1
15194655,90,1
15194752,90,1
15195031,90,1
15195104,90,1
15195430,90,1
15195570,90,1
15195740,90,1
15196046,90,1
15196305,90,1
15196380,90,1
15196933,90,1
15197158,90,1
15197212,90,1
15197441,90,1
15197956,90,1
15198014,90,1
15198375,90,1
15198650,90,1
15198847,90,1
15198995,90,1
15199088,90,1
15199134,90,1
15199398,90,1
15199606,90,1
15199819,90,1
15199878,90,1
15200221,90,1
15200655,90,1
15200663,90,1
15200981,90,1
15201201,90,1
15201236,90,1
15201414,90,1
15201457,90,1
15201783,90,1
15202003,90,1
15202089,90,1
15202151,90,1
15202224,90,1
15202526,90,1
15202534,90,1
15202747,90,1
15202771,90,1
15203018,90,1
15203069,90,1
15203344,90,1
15203352,90,1
15203360,90,1
15203662,90,1
15203670,90,1
15203751,90,1
15203921,90,1
15204278,90,1
15204405,90,1
15204677,90,1
15204707,90,1
15204723,90,1
15205118,90,1
15205126,90,1
15205142,90,1
15205223,90,1
15205258,90,1
15205339,90,1
15205355,90,1
15205657,90,1
15205835,90,1
15205878,90,1
15206173,90,1
15206378,90,1
15206769,90,1
15207005,90,1
15207269,90,1
15207846,90,1
15207862,90,1
15207951,90,1
15207986,90,1
15208222,90,1
15210200,90,1
15210383,90,1
15210391,90,1
15210545,90,1
15210618,90,1
15210804,90,1
15210871,90,1
15210898,90,1
15210995,90,1
15211029,90,1
15211096,90,1
15211150,90,1
15211401,90,1
15211622,90,1
15211681,90,1
15211738,90,1
15211746,90,1
15211797,90,1
15211819,90,1
15211908,90,1
15212017,90,1
15212416,90,1
15212610,90,1
15212777,90,1
15213439,90,1
15213609,90,1
15213919,90,1
15214222,90,1
15214419,90,1
15214486,90,1
15214516,90,1
15214524,90,1
15214559,90,1
15214990,90,1
15215091,90,1
15215180,90,1
15215199,90,1
15215245,90,1
15215296,90,1
15215482,90,1
15215512,90,1
15215539,90,1
15215598,90,1
15215881,90,1
15216098,90,1
15216217,90,1
15216225,90,1
15216632,90,1
15216780,90,1
